"lemma_id"
"H4685b"
"H4685c"
"H4685d"
"H4686a"
"H4686b"
"H4718a"
"H4718b"
"H4723a"
"H4723b"
"H4723c"
"H4759a"
"H4759b"
"H4787"
"H4853a"
"H4853b"
"H4869a"
"H4869b"
"H4880a"
"H4880b"
"H4881a"
"H4881b"
"H4888a"
"H4888b"
"H4893a"
"H4893b"
"H4894a"
"H4894b"
"H4911a"
"H4911b"
"H4915a"
"H4915b"
"H4916a"
"H4916b"
"H4924a"
"H4924b"
"H4924c"
"H4937a"
"H4937b"
"H4938a"
"H4938b"
"H4945a"
"H4945b"
"H4984"
"H5007a"
"H5007b"
"H5015a"
"H5015b"
"H5034a"
"H5034b"
"H5035a"
"H5035b"
"H5077a"
"H5077b"
"H5090a"
"H5090b"
"H5093"
"H5094a"
"H5094b"
"H5102a"
"H5102b"
"H5108b"
"H5115a"
"H5115b"
"H5116a"
"H5116b"
"H5130a"
"H5130b"
"H5132a"
"H5132b"
"H5137a"
"H5137b"
"H5144a"
"H5144b"
"H5158a"
"H5158b"
"H5170a"
"H5170b"
"H5178a"
"H5178b"
"H5183a"
"H5183b"
"H5185"
"H5198a"
"H5198b"
"H5216a"
"H5216b"
"H5218a"
"H5218b"
"H5234a"
"H5234b"
"H5240"
"H5243a"
"H5243b"
"H5257a"
"H5257b"
"H5258a"
"H5258b"
"H5263"
"H5271a"
"H5271b"
"H5273a"
"H5273b"
"H5274a"
"H5274b"
"H5279a"
"H5279b"
"H5289"
"H5292a"
"H5292b"
"H5299a"
"H5299b"
"H5304"
"H5310a"
"H5310b"
"H5322a"
"H5322b"
"H5327a"
"H5327b"
"H5344a"
"H5344b"
"H5355a"
"H5355b"
"H5356a"
"H5356b"
"H5362a"
"H5362b"
"H5387a"
"H5387b"
"H5391a"
"H5391b"
"H5401a"
"H5401b"
"H5410a"
"H5410b"
"H5425a"
"H5425b"
"H5433a"
"H5433b"
"H5483a"
"H5483b"
"H5492a"
"H5492b"
"H5512a"
"H5512b"
"H5518a"
"H5518b"
"H5526a"
"H5526b"
"H5526c"
"H5526d"
"H5526e"
"H5526f"
"H5531a"
"H5531b"
"H5533a"
"H5533b"
"H5541a"
"H5541b"
"H5543a"
"H5543b"
"H5543c"
"H5543d"
"H5543e"
"H5587a"
"H5587b"
"H5591a"
"H5591b"
"H5592a"
"H5592b"
"H5596a"
"H5596b"
"H5599a"
"H5599b"
"H5606a"
"H5606b"
"H5607a"
"H5607b"
"H5608a"
"H5608b"
"H5612a"
"H5612b"
"H5633a"
"H5633b"
"H5640a"
"H5640b"
"H5642a"
"H5642b"
"H5643a"
"H5643b"
"H5674a"
"H5674b"
"H5697a"
"H5697b"
"H5710a"
"H5710b"
"H5713a"
"H5713b"
"H5730a"
"H5730b"
"H5731a"
"H5731b"
"H5737a"
"H5737b"
"H5737c"
"H5740a"
"H5740b"
"H5749a"
"H5749b"
"H5753a"
"H5753b"
"H5766a"
"H5766b"
"H5769b"
"H5774a"
"H5774b"
"H5788a"
"H5788b"
"H5798a"
"H5798b"
"H5800a"
"H5800b"
"H5844a"
"H5844b"
"H5848a"
"H5848b"
"H5848c"
"H5849a"
"H5849b"
"H5858a"
"H5858b"
"H5858c"
"H5860a"
"H5860b"
"H5867a"
"H5867b"
"H5868b"
"H5869a"
"H5869b"
"H5892a"
"H5892b"
"H5921a"
"H5921b"
"H5930a"
"H5930c"
"H5945a"
"H5945b"
"H5953a"
"H5953b"
"H5953c"
"H5953d"
"H5971a"
"H5971b"
"H5973a"
"H5973b"
"H6001a"
"H6001b"
"H6014a"
"H6014b"
"H6016a"
"H6016b"
"H6030a"
"H6030b"
"H6030c"
"H6031a"
"H6031b"
"H6049a"
"H6049b"
"H6060b"
"H6075a"
"H6075b"
"H6076a"
"H6076b"
"H6087a"
"H6087b"
"H6089a"
"H6089b"
"H6090a"
"H6090b"
"H6105a"
"H6105b"
"H6121a"
"H6121b"
"H6131a"
"H6131b"
"H6152a"
"H6152b"
"H6154a"
"H6154b"
"H6163a"
"H6163b"
"H6166a"
"H6166b"
"H6186a"
"H6186b"
"H6211a"
"H6211b"
"H6213a"
"H6213b"
"H6245a"
"H6245b"
"H6282a"
"H6282b"
"H6286a"
"H6286b"
"H6288a"
"H6288b"
"H6306a"
"H6306b"
"H6327a"
"H6327b"
"H6327c"
"H6327d"
"H6335a"
"H6335b"
"H6341a"
"H6341b"
"H6363a"
"H6363b"
"H6379"
"H6411a"
"H6411b"
"H6412a"
"H6412b"
"H6452a"
"H6452b"
"H6485a"
"H6485b"
"H6512"
"H6524a"
"H6524b"
"H6524c"
"H6537a"
"H6537b"
"H6544a"
"H6544b"
"H6565a"
"H6565b"
"H6567a"
"H6567b"
"H6571a"
"H6571b"
"H6572a"
"H6572b"
"H6595a"
"H6595b"
"H6601a"
"H6601b"
"H6605a"
"H6605b"
"H6612a"
"H6612b"
"H6632a"
"H6632b"
"H6635a"
"H6635b"
"H6639"
"H6643a"
"H6643b"
"H6658a"
"H6658b"
"H6670a"
"H6670b"
"H6672a"
"H6672b"
"H6677a"
"H6677b"
"H6679a"
"H6679b"
"H6692a"
"H6692b"
"H6695a"
"H6695b"
"H6696a"
"H6696b"
"H6696c"
"H6718a"
"H6718b"
"H6731a"
"H6731b"
"H6735a"
"H6735b"
"H6735c"
"H6743a"
"H6743b"
"H6756a"
"H6756b"
"H6767a"
"H6767b"
"H6767c"
"H6767d"
"H6781a"
"H6781b"
"H6793a"
"H6793b"
"H6793c"
"H6800a"
"H6800b"
"H6807a"
"H6807b"
"H6836"
"H6844"
"H6848a"
"H6848b"
"H6862a"
"H6862b"
"H6862c"
"H6862d"
"H6867a"
"H6867b"
"H6869a"
"H6869b"
"H6869c"
"H6872a"
"H6872b"
"H6872c"
"H6887a"
"H6887b"
"H6887c"
"H6887d"
"H6887e"
"H6892a"
"H6892b"
"H6905"
"H6924a"
"H6924b"
"H6957a"
"H6957b"
"H6960a"
"H6960b"
"H6963a"
"H6963b"
"H6965a"
"H6965b"
"H6979a"
"H6979b"
"H6979c"
"H6996a"
"H6996b"
"H6999a"
"H6999b"
"H6999c"
"H7014a"
"H7014b"
"H7024a"
"H7024b"
"H7049a"
"H7049b"
"H7050a"
"H7050b"
"H7087a"
"H7087b"
"H7097a"
"H7097b"
"H7105a"
"H7105b"
"H7106a"
"H7106b"
"H7110a"
"H7110b"
"H7114a"
"H7114b"
"H7133a"
"H7133b"
"H7136a"
"H7136b"
"H7161a"
"H7161b"
"H7183a"
"H7183b"
"H7189a"
"H7189b"
"H7197a"
"H7197b"
"H7202"
"H7203a"
"H7203b"
"H7212"
"H7218a"
"H7218b"
"H7227a"
"H7227b"
"H7235a"
"H7235b"
"H7280a"
"H7280b"
"H7280c"
"H7285a"
"H7285b"
"H7287a"
"H7287b"
"H7298a"
"H7298b"
"H7311a"
"H7311b"
"H7348a"
"H7348b"
"H7356a"
"H7356b"
"H7363a"
"H7363b"
"H7384a"
"H7384b"
"H7389a"
"H7389b"
"H7397a"
"H7397b"
"H7411a"
"H7411b"
"H7417a"
"H7417b"
"H7417c"
"H7423a"
"H7423b"
"H7434"
"H7442b"
"H7444"
"H7447a"
"H7447b"
"H7451a"
"H7451b"
"H7451c"
"H7461a"
"H7461b"
"H7462a"
"H7462b"
"H7462c"
"H7462d"
"H7488a"
"H7488b"
"H7489a"
"H7489b"
"H7497a"
"H7497b"
"H7531a"
"H7531b"
"H7597a"
"H7597b"
"H7602a"
"H7602b"
"H7623a"
"H7623b"
"H7628a"
"H7628b"
"H7641a"
"H7641b"
"H7652a"
"H7652b"
"H7663a"
"H7663b"
"H7673a"
"H7673b"
"H7685a"
"H7685b"
"H7699a"
"H7699b"
"H7704a"
"H7704b"
"H7711a"
"H7711b"
"H7722a"
"H7722b"
"H7737a"
"H7737b"
"H7739a"
"H7739b"
"H7751a"
"H7751b"
"H7754a"
"H7754b"
"H7760a"
"H7760b"
"H7771a"
"H7771b"
"H7777a"
"H7777b"
"H7791a"
"H7791b"
"H7819a"
"H7819b"
"H7864"
"H7892a"
"H7892b"
"H7919a"
"H7919b"
"H7921a"
"H7921b"
"H7921c"
"H7936a"
"H7936b"
"H7975a"
"H7975b"
"H7991a"
"H7991b"
"H7991c"
"H7997a"
"H7997b"
"H7999a"
"H7999b"
"H8019a"
"H8019b"
"H8077a"
"H8077b"
"H8088a"
"H8088b"
"H8110a"
"H8110b"
"H8138a"
"H8138b"
"H8163a"
"H8163b"
"H8163c"
"H8165a"
"H8165b"
"H8173a"
"H8173b"
"H8175a"
"H8175b"
"H8175c"
"H8178a"
"H8178b"
"H8186a"
"H8186b"
"H8197a"
"H8197b"
"H8227a"
"H8227b"
"H8240a"
"H8240b"
"H8293"
"H8296a"
"H8296b"
"H8302a"
"H8302b"
"H8314a"
"H8314b"
"H8321a"
"H8321b"
"H8336a"
"H8336b"
"H8385a"
"H8385b"
"H8388a"
"H8388b"
"H8433a"
"H8433b"
"H8438a"
"H8438b"
"H8453a"
"H8453b"
"H8523a"
"H8523b"
"H8556a"
"H8556b"
"H8565"
"H8577a"
"H8577b"
"H8585a"
"H8585b"
"H8599a"
"H8599b"
"H8602a"
"H8602b"
"H8615a"
"H8615b"
"H8625a"
"H8625b"
"H8632a"
"H8632b"
"H8637"
"H8649a"
"H8649b"
